trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4035,False,"{'a': 0.001, 'e': 0.017703374639081032}",20,13,9.653648707316094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4036,False,"{'a': 0.001, 'e': 0.017685680113179437}",20,11,10.276938786008825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4037,False,"{'a': 0.001, 'e': 0.01766800327295943}",20,1,27.691225543814774,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4038,False,"{'a': 0.001, 'e': 0.01765034410074419}",30,19,19.70282302687803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.001, 'e': 0.0176327025788745}",20,12,12.808625459074582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4040,False,"{'a': 0.001, 'e': 0.017615078689708876}",30,18,23.228613530899267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.001, 'e': 0.017597472415623393}",25,15,19.731497011563494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.001, 'e': 0.017579883739011794}",30,18,21.43874310761172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.001, 'e': 0.017562312642285412}",20,5,27.70527142818817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4044,False,"{'a': 0.001, 'e': 0.01754475910787312}",20,10,17.02009577766175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.001, 'e': 0.0175272231182214}",25,6,18.553384661020765,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4046,False,"{'a': 0.001, 'e': 0.017509704655794274}",30,19,17.4601345234702,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4047,False,"{'a': 0.001, 'e': 0.017492203703073247}",25,8,21.51163871344254,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4048,False,"{'a': 0.001, 'e': 0.017474720242557397}",20,8,23.365591956556532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4049,False,"{'a': 0.001, 'e': 0.01745725425676323}",25,8,29.177969974132928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.001, 'e': 0.017439805728224775}",20,6,26.30602662330148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4051,False,"{'a': 0.001, 'e': 0.017422374639493515}",20,3,30.312711578565175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4052,False,"{'a': 0.001, 'e': 0.01740496097313833}",25,11,32.10838182080552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.001, 'e': 0.017387564711745573}",25,11,25.491972412595977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.001, 'e': 0.017370185837918987}",20,16,7.6517117224771045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.001, 'e': 0.017352824334279676}",30,18,23.583909047356574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.001, 'e': 0.01733548018346616}",20,16,6.716135997320699,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.001, 'e': 0.017318153368134255}",25,13,21.924949122233077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.001, 'e': 0.01730084387095716}",20,10,9.80975024089565,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4059,False,"{'a': 0.001, 'e': 0.017283551674625395}",20,12,4.750134566675936,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4060,False,"{'a': 0.001, 'e': 0.01726627676184673}",30,7,36.11940285020556,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.001, 'e': 0.017249019115346265}",30,22,15.476121774157317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.001, 'e': 0.017231778717866367}",25,17,14.063464291787483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.001, 'e': 0.017214555552166607}",20,13,12.096933332338732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.001, 'e': 0.017197349601023853}",25,0,38.50053920100283,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4065,False,"{'a': 0.001, 'e': 0.017180160847232114}",20,7,22.26480364421665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.001, 'e': 0.017162989273602654}",20,9,19.98261739839435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.001, 'e': 0.017145834862963918}",20,12,6.510002620307387,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.001, 'e': 0.017128697598161453}",30,24,11.623683313655771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.001, 'e': 0.017111577462058016}",25,17,18.57196199013638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.001, 'e': 0.01709447443753348}",35,14,24.733769162632726,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
4071,False,"{'a': 0.001, 'e': 0.017077388507484793}",25,13,22.979592603751076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.001, 'e': 0.017060319654826052}",25,12,23.55757588582379,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.001, 'e': 0.017043267862488373}",20,15,8.714247624453453,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.001, 'e': 0.017026233113419977}",25,12,23.10262686499589,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4075,False,"{'a': 0.001, 'e': 0.017009215390586124}",25,11,25.303620668925486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.001, 'e': 0.016992214676969066}",25,0,22.59775487343026,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4077,False,"{'a': 0.001, 'e': 0.016975230955568105}",30,24,11.975911452893072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4078,False,"{'a': 0.001, 'e': 0.016958264209399526}",20,13,14.123241984425542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.001, 'e': 0.016941314421496552}",20,16,6.175550997521288,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4080,False,"{'a': 0.001, 'e': 0.01692438157490943}",30,18,23.18005385711144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.001, 'e': 0.01690746565270528}",20,0,29.994088537036394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4082,False,"{'a': 0.001, 'e': 0.016890566637968184}",25,12,23.983964062265326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.001, 'e': 0.016873684513799156}",25,12,21.76545381313915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.001, 'e': 0.01685681926331603}",20,0,35.71340949868477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4085,False,"{'a': 0.001, 'e': 0.01683997086965357}",20,15,9.954189027906157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.001, 'e': 0.016823139315963402}",25,13,21.08151573565937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.001, 'e': 0.016806324585413937}",20,14,9.611744146695257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.001, 'e': 0.01678952666119047}",20,16,9.741636135259572,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.001, 'e': 0.016772745526495048}",30,0,42.706387820019806,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4090,False,"{'a': 0.001, 'e': 0.016755981164546553}",20,16,6.225190239863044,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.001, 'e': 0.016739233558580632}",25,10,18.597880191144107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4092,False,"{'a': 0.001, 'e': 0.01672250269184965}",25,17,15.601683232877324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.001, 'e': 0.016705788547622755}",30,20,20.93411508811311,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.001, 'e': 0.016689091109185813}",20,10,17.433841914207736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.001, 'e': 0.016672410359841357}",20,12,15.046031934310198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.001, 'e': 0.016655746282908664}",20,8,20.635294973661527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.001, 'e': 0.016639098861723624}",25,12,19.872881897053723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.001, 'e': 0.01662246807963884}",25,20,11.02663192703695,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.001, 'e': 0.01660585392002353}",25,13,21.784033407662154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.001, 'e': 0.01658925636626351}",30,12,26.874824688004544,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.001, 'e': 0.016572675401761255}",20,8,19.63813692986957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.001, 'e': 0.016556111009935766}",30,21,16.467848397143232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.001, 'e': 0.016539563174222668}",25,12,22.225065135132834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.001, 'e': 0.016523031878074135}",25,0,36.22903673776423,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4105,False,"{'a': 0.001, 'e': 0.016506517104958845}",25,17,15.14033400311916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.001, 'e': 0.016490018838362035}",20,14,14.490479469053447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.001, 'e': 0.01647353706178545}",35,20,27.631959720512736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.001, 'e': 0.016457071758747287}",25,13,21.097991598620567,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.001, 'e': 0.01644062291278227}",25,17,18.83498781930665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.001, 'e': 0.016424190507441518}",20,3,30.360650084242476,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.001, 'e': 0.016407774526292645}",30,11,33.29859846583201,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.001, 'e': 0.016391374952919677}",20,15,7.734370102181943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.001, 'e': 0.01637499177092302}",30,22,15.165667475959895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.001, 'e': 0.01635862496391949}",20,14,12.34657930438555,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.001, 'e': 0.016342274515542307}",25,15,18.658357924416272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.001, 'e': 0.016325940409440985}",25,13,23.214135013239773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.001, 'e': 0.01630962262928145}",30,10,32.60589084000733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.001, 'e': 0.016293321158745884}",25,11,24.501707935038077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.001, 'e': 0.016277035981532836}",25,14,8.566831208004439,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4120,False,"{'a': 0.001, 'e': 0.016260767081357142}",30,21,15.323456368832444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.001, 'e': 0.01624451444194987}",20,4,25.035889090391443,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.001, 'e': 0.016228278047058394}",20,11,18.742195056360615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.001, 'e': 0.016212057880446332}",20,11,20.732014066670384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.001, 'e': 0.016195853925893487}",25,13,22.163299368618613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.001, 'e': 0.01617966616719593}",30,7,42.37029347298347,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.001, 'e': 0.016163494588165874}",25,11,27.045423873883507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.001, 'e': 0.016147339172631756}",20,14,10.48936367577625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.001, 'e': 0.01613119990443817}",25,18,11.873268703893514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.001, 'e': 0.016115076767445814}",25,6,36.42320237817912,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.001, 'e': 0.016098969745531575}",20,0,25.205311320328068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4131,False,"{'a': 0.001, 'e': 0.016082878822588433}",25,11,24.561713839192272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.001, 'e': 0.01606680398252544}",30,16,21.888341145721157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.001, 'e': 0.016050745209267785}",25,7,29.651094312856014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4134,False,"{'a': 0.001, 'e': 0.01603470248675666}",20,6,22.422117813763617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.001, 'e': 0.016018675798949358}",25,14,24.140399954540804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.001, 'e': 0.016002665129819207}",35,27,14.46053635844331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.001, 'e': 0.0159866704633555}",25,13,20.892054423186334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.001, 'e': 0.015970691783563595}",25,12,25.151088094839093,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.001, 'e': 0.015954729074464814}",20,0,24.077862952404992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4140,False,"{'a': 0.001, 'e': 0.015938782320096424}",25,10,30.456345763448986,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.001, 'e': 0.015922851504511698}",20,6,24.779342701526467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.001, 'e': 0.015906936611779787}",25,19,10.986862513688216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.001, 'e': 0.015891037625985815}",25,10,25.62760073239329,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4144,False,"{'a': 0.001, 'e': 0.015875154531230805}",30,17,20.897315761057794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.001, 'e': 0.015859287311631637}",20,14,10.271029072256365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4146,False,"{'a': 0.001, 'e': 0.0158434359513211}",20,9,23.445002863293947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.001, 'e': 0.015827600434447853}",20,14,12.397150257558106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.001, 'e': 0.015811780745176342}",25,17,15.019483827281778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.001, 'e': 0.01579597686768691}",20,12,12.562272182240019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.001, 'e': 0.015780188786175646}",20,12,16.102487789157507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.001, 'e': 0.015764416484854486}",30,13,27.09595557840265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.001, 'e': 0.015748659947951136}",25,13,20.189455889861073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.001, 'e': 0.015732919159709032}",30,18,20.723996766342857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.001, 'e': 0.015717194104387402}",35,21,25.43441849620772,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.001, 'e': 0.015701484766261195}",25,15,17.49319842954442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.001, 'e': 0.015685791129621054}",30,11,36.077505072063616,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4157,False,"{'a': 0.001, 'e': 0.01567011317877336}",25,14,19.433552152106472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.001, 'e': 0.01565445089804014}",30,18,20.476640450054852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4159,False,"{'a': 0.001, 'e': 0.015638804271759118}",25,1,33.013075599313744,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.001, 'e': 0.01562317328428369}",25,16,14.409304226074173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.001, 'e': 0.01560755791998283}",20,6,24.815126694267697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.001, 'e': 0.015591958163241193}",20,15,9.452276460361364,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.001, 'e': 0.015576373998459032}",30,12,33.608936324777694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.001, 'e': 0.015560805410052154}",30,14,33.35967787595183,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.001, 'e': 0.015545252382451996}",20,10,16.813588427524333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.001, 'e': 0.015529714900105502}",25,20,8.989508974076845,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.001, 'e': 0.015514192947475202}",20,15,10.455060665013235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.001, 'e': 0.015498686509039157}",20,0,29.399862539031524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4169,False,"{'a': 0.001, 'e': 0.015483195569290899}",20,0,32.06895320109958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4170,False,"{'a': 0.001, 'e': 0.015467720112739499}",20,12,14.57769050193819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.001, 'e': 0.015452260123909515}",25,14,24.979268920173872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.001, 'e': 0.01543681558734093}",25,14,18.5291683909379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.001, 'e': 0.015421386487589232}",20,7,21.92978585467863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.001, 'e': 0.015405972809225293}",20,9,19.321378143027445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.001, 'e': 0.015390574536835447}",25,8,30.441876313147862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.001, 'e': 0.015375191655021433}",25,13,22.458641718530213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4177,False,"{'a': 0.001, 'e': 0.015359824148400343}",20,14,10.212737068609567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.001, 'e': 0.015344472001604681}",20,6,26.485065500438722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.001, 'e': 0.015329135199282314}",20,10,18.822792706815807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.001, 'e': 0.015313813726096408}",25,17,19.068836351829397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.001, 'e': 0.015298507566725518}",20,13,12.528920305190045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.001, 'e': 0.015283216705863457}",30,11,31.905409358680892,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.001, 'e': 0.015267941128219376}",25,13,19.237750412138148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.001, 'e': 0.015252680818517708}",25,9,28.24894978256328,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.001, 'e': 0.015237435761498117}",30,19,21.524360225292412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4186,False,"{'a': 0.001, 'e': 0.015222205941915557}",20,6,26.794031172863722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.001, 'e': 0.015206991344540219}",25,7,25.90530808177366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.001, 'e': 0.015191791954157482}",30,13,21.36636856924865,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4189,False,"{'a': 0.001, 'e': 0.015176607755567978}",20,15,8.26725158542306,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4190,False,"{'a': 0.001, 'e': 0.01516143873358748}",20,4,30.24465402541388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.001, 'e': 0.01514628487304698}",20,13,10.88854868985687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.001, 'e': 0.015131146158792626}",20,1,14.268252220756198,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
4193,False,"{'a': 0.001, 'e': 0.015116022575685681}",20,2,29.599431470706378,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4194,False,"{'a': 0.001, 'e': 0.015100914108602571}",25,4,35.430141874865825,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.001, 'e': 0.01508582074243484}",25,19,11.606976911541484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4196,False,"{'a': 0.001, 'e': 0.015070742462089098}",20,3,26.955814280693353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4197,False,"{'a': 0.001, 'e': 0.015055679252487086}",25,20,7.444566846586236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4198,False,"{'a': 0.001, 'e': 0.015040631098565566}",25,10,23.1557719240984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.001, 'e': 0.0150255979852764}",35,13,38.89458172870175,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.001, 'e': 0.015010579897586484}",20,16,6.652285976718541,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.001, 'e': 0.014995576820477703}",30,0,45.26181929944245,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4202,False,"{'a': 0.001, 'e': 0.014980588738946993}",20,10,18.236965378941807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.001, 'e': 0.014965615638006283}",20,16,5.0410809944769985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4204,False,"{'a': 0.001, 'e': 0.014950657502682445}",30,14,29.847787482595052,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.001, 'e': 0.014935714318017369}",25,17,13.9947534329754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.001, 'e': 0.014920786069067842}",25,11,23.080569731298862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.001, 'e': 0.014905872740905627}",25,13,20.045530181807532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.001, 'e': 0.01489097431861741}",20,16,8.860408598550388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.001, 'e': 0.014876090787304737}",20,8,23.189467027025934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4210,False,"{'a': 0.001, 'e': 0.014861222132084092}",25,18,12.638162006117216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.001, 'e': 0.014846368338086832}",20,0,32.315917798279564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4212,False,"{'a': 0.001, 'e': 0.014831529390459133}",30,19,21.395484249203076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.001, 'e': 0.014816705274362072}",20,11,14.578144979487874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.001, 'e': 0.01480189597497151}",20,0,32.57232926550057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4215,False,"{'a': 0.001, 'e': 0.014787101477478155}",20,14,12.110219706344619,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.001, 'e': 0.014772321767087523}",20,14,9.010042502567696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.001, 'e': 0.014757556829019875}",20,0,25.811663145583722,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
